KL_01,KL_02,KL_03,KL_12,KL_13,KL_23,KLmean,KLmax,logL,logL.1,step
15.380428635251256,81.0145547524246,6.543008794959301,37.11839073361023,14.399603745824969,27.56952197254317,30.337584772435594,81.0145547524246,-6547.63,-3987.94,104.0
373.4646836178837,882.0512773786938,46.72441373905355,68.97451468779019,20.925217648855163,60.61242633415573,242.12542223440536,882.0512773786938,-7652.37,,
192.5911953334708,34.213471483676244,142.02782034409398,29.27691775623503,325.50891081768555,319.7913188141167,173.90160575821304,325.50891081768555,-8564.78,-3987.94,109.0
904.0478510921408,1286.3142810215295,924.5074818520507,20.18480290424946,96.8730360285709,113.15352399190242,557.5134961484073,1286.3142810215295,-7524.44,,
132.25107106731735,91.49295751479514,9.695197331429087,42.302837197719256,27.171847525202274,42.50723813729815,57.57019146229354,132.25107106731735,-7083.63,-3987.94,116.0
3.687907735794826,81311.4953200568,12.492336235336921,98861.47246544735,19.902682035764826,12553.191364562857,32127.04034601232,98861.47246544735,-6816.48,,
55.05611077238132,16.772970055355596,54.61907394336994,56.045301827346364,43.13258531205944,14.861422056536043,40.08124399450812,56.045301827346364,-8147.51,-3987.94,92.0
26.550564379544753,2.756228039442201,2.7284495049392947,47.44192694867349,10.23116712624407,3.501494607356686,15.534971767700085,47.44192694867349,-9502.88,-3987.94,187.0
681.6168534509442,1807.791321979058,56.06786557339639,1422.5665936749826,99.85202275256285,54.875396904369914,687.128342389219,1807.791321979058,-11236.9,-3987.94,129.0
2.29019749589094,9.562862692142819,19.011770422649633,6.079925192902996,12.140527356898472,7.309267822418379,9.399091830483874,19.011770422649633,-6024.2,-3987.94,169.0
342.6362533610764,828.8368207180674,426.07133108995805,50.55463485460336,72.84525464301262,5.189780063994525,287.6890124551187,828.8368207180674,-10062.1,-3987.94,126.0
19.910750509155406,68.58591667960039,54.71058830772646,71.34286745645835,24.606471162058625,215.5796606156592,75.78937578844307,215.5796606156592,-6599.63,,
10.590695467748686,23.092547603968526,3.17758981161397,30.689868242580324,12.983271240439237,7.116605581666388,14.608429658002855,30.689868242580324,-6640.25,-3987.94,269.0
14.108406626491435,22.485868636327574,164.54691849317894,68.72589284716179,438.2435105573838,62.464883006697974,128.42924669454024,438.2435105573838,-19116.7,-3987.94,118.0
183.63580212454946,65.54601705902847,63.529784412610795,248.87745040130977,84.85135332508196,5.21270819787844,108.60885258674314,248.87745040130977,-16655.1,,
15.555848712017802,88.15334653991374,40.34783567530698,142.31609974558705,120.27756285701739,451.01222392491525,142.94381957579304,451.01222392491525,-11893.9,-3987.94,139.0
7.500580305442888,35.12602631231674,11.188978339547475,87.89485277286535,15.035561140550662,41.690133997862816,33.07268881143099,87.89485277286535,-9105.48,-3987.94,91.0
18.40321716201322,5763.277031618062,174.15152116046207,1873.6607776733952,187.51412757667526,170.03472656643697,1364.5069002928408,5763.277031618062,-21208.2,,
10154.550699514864,47.14108435120999,68.18381515314894,949.8720669766243,5561.1117032130005,6.187431824332473,2797.84113350553,10154.550699514864,-10709.2,,
23.493363845085415,12.09737128188264,31.479741720014665,9.792424191703144,1.167355911705223,21.49547952291808,16.58762274555153,31.479741720014665,-5416.33,-3987.94,95.0
219.15242301530006,31.266914630134067,31.24853658308612,238.1038971749043,409.00817956338193,67.82761664973997,166.10126126942438,409.00817956338193,-10337.3,,
1017.2019437778521,127.41934419603297,194.27851846089203,773.8555554568579,1374.1703917518473,12.928934841777295,583.3091147475433,1374.1703917518473,-5835.52,,
16.387093195027518,40.619146444527544,55.5260845650369,14.121087377410909,34.126478950099184,70.11415992787917,38.4823417433302,70.11415992787917,-19462.0,,
82.30061956225279,126.15653502209467,20.628343614473913,855.8141536255848,94.41187537373247,399.1418835297053,263.0755684546407,855.8141536255848,-8440.08,,
45.63172984972367,10.71873492855282,349.98343109878186,41.69073827875266,54.08893431718793,92.4912887099232,99.10080953048703,349.98343109878186,-8775.42,,
45.12140107806586,66.39485988492588,60.74387263935377,821.6538173309724,55.650842667121466,3272.192105493041,720.29281651558,3272.192105493041,-12130.0,-4048.18,183.0
53172.92740595698,120.39304066051514,154.40585592787195,104822.34972960193,126312.55275752905,3.953747260428652,47431.09708948946,126312.55275752905,-11750.7,,
32.67124033848295,13.799319540510261,24.26112408067956,266.08308524914804,23.478709249146526,150.05076720661364,85.05737427743016,266.08308524914804,-9908.88,-4050.85,74.0
4275.220287297746,35.57130495940463,142317.75643335623,1795.216134024785,172606.37668752144,236950.9649066942,92996.85095897563,236950.9649066942,-44348.8,,
