KL_01,KL_02,KL_03,KL_12,KL_13,KL_23,KLmean,KLmax,logL,logL.1,step
417.6514329480466,5.178538430941226,103.07058205588194,752.0932534753024,234.3227172549922,285.67603875131874,299.6654271527472,752.0932534753024,-8898.37,,
15.734948643850473,24.288436673087666,1.641869837610452,4.463710558343495,5.4687328034873275,7.025921665364653,9.77060336362401,24.288436673087666,-6935.37,-3987.94,97.0
1159.9699013843112,8.06967309755596,5.2836093953730705,1082.4311321630405,728.7061101404573,1.0007441840725995,497.5768617274685,1159.9699013843112,-6109.36,-3987.94,120.0
3.2628243759191156,14.461728820933594,74.99333835949608,18.935405561099085,84.24218218924882,100.01419993857208,49.31827987421146,100.01419993857208,-6541.28,,
7.503090164481337,5.74912474018714,46.40799100974318,9.194924305080043,359.6589935313546,737.3147232215522,194.30480782873306,737.3147232215522,-6874.23,,
93.77686731559515,0.40719923104471833,6.6369931438811545,51.25425833962481,106.49620537034035,6.3595884528951805,44.1551853088969,106.49620537034035,-6416.9,-3987.94,123.0
27.771125289596313,12.804974770281882,12.451503640065559,42.56792182904935,4.570213038426815,30.446988464677723,21.76878783868294,42.56792182904935,-6393.01,-3987.94,108.0
3.9815785350128037,0.5768562635046195,11.362052921794394,3.9525104053424744,2.364345996510513,9.774603724562473,5.335324641121212,11.362052921794394,-5770.32,-3987.94,166.0
5215.931738794985,70.20119587073016,6.061807846271024,568.3248748991409,4366.432265781487,51.89898611731481,1713.1418115516547,5215.931738794985,-6923.46,,
42.198722487119525,15.784928786580217,190.7310335354523,10.557354757891325,296.7115311850388,84.02456936358703,106.66802335261154,296.7115311850388,-7737.55,,
1.5364646416028416,0.9597917574078796,2.396957584044643,3.1974062598214275,0.08635190797304726,4.202046284379853,2.0631697392049486,4.202046284379853,-6422.1,-3987.94,119.0
153.34400824882482,0.942915791966211,7.053033434385338,267.1769866750658,73.96843284245574,11.304102752588202,85.63157995754767,267.1769866750658,-6426.06,-4074.04,163.0
6.383421641578168,118.66435556408891,26.40313130891198,80.12036001182946,38.24597903523849,118.76565960735714,64.7638178615007,118.76565960735714,-12368.4,-3987.94,127.0
993.0273382095263,17.61664923481687,7.7601938407778235,428.6792897748344,593.7848218722785,28.771339941929334,344.9399388123606,993.0273382095263,-7726.02,,
177.40712765271803,17.263592796299776,4.634044014523856,447.86007226550714,622.1954498377045,11.648815620692456,213.50151703124095,622.1954498377045,-7308.47,,
72.70470368737246,290.85148021702344,425.55952232693636,17.000496937833645,5.277895172393002,26.914639905365767,139.71812304115412,425.55952232693636,-8032.53,,
16.320882032854023,5.293108510461485,132.49543643558198,22.58552259760925,44.02192370428769,53.11111737586549,45.63799844277665,132.49543643558198,-6575.93,,
2.331106070685552,6.053313810278219,35.25249817652211,5.0328477233679205,14.917429990519842,48.71441548277746,18.716935209025184,48.71441548277746,-6540.24,-3987.94,105.0
15.836077461821507,2625921.719177407,0.7073299231212573,175729.4906278982,12.968048146557171,2234107.7536914856,839298.0791587206,2625921.719177407,-6801.73,,1.0
172.53284819699567,211.68998671582668,14.361322783725514,5.395753150734167,14.921335464899144,10.503482205414976,71.56745475293269,211.68998671582668,-6015.03,-3987.94,105.0
