KL_01,KL_02,KL_03,KL_12,KL_13,KL_23,KLmean,KLmax,logL,logL.1,step
7.020059394550604,20.319516538062814,47.22784581872663,6.874991854773148,62.369471493543855,70.46186659437565,35.71229194900545,70.46186659437565,-8392.03,-4090.53,126.0
9837.635694112629,4367.606314084011,8330.23492293944,12.861814753406257,9.912971988500695,2.7055340617928554,3760.1595419899636,9837.635694112629,-6828.79,,1.0
1.6012056733653273,14.39784038153784,48.84305473573865,10.384705909283085,45.66329913993343,19.383340511690996,23.37890772525822,48.84305473573865,-6652.05,-3987.94,165.0
14.742658163179858,9.75733803528433,31.772168850169486,2.879396486347848,19.603021265139052,3.4745289170165714,13.70485195285619,31.772168850169486,-7540.82,-3987.94,101.0
1.4591441895335366,6.879054651021641,158.37971547120517,7.106553559849601,464.794870096958,81.76296917599565,120.06371785742726,464.794870096958,-7353.6,-3987.94,142.0
18.901151241882374,3.283711459409721,1.907618222011143,66.68278376656667,8.70686284395309,1.8644135852541073,16.89109018651285,66.68278376656667,-6847.64,-3987.94,119.0
13.163874167123513,24.40415367028645,2.0808136519565035,13.936501968215026,13.755371333354015,34.7592989372816,17.01666895470285,34.7592989372816,-6819.67,-3987.94,118.0
32.16468305090976,8.501671125407142,4775.510215661193,3.3917049639394277,1889.3022843054491,650.6827582761983,1226.5922195638495,4775.510215661193,-6490.4,-4082.47,177.0
87.33030374720929,93.80876823622067,0.13971015400704645,19.59495157272994,71.82443496212527,94.68780273857564,61.230995235144654,94.68780273857564,-7312.15,-3987.94,117.0
21.914066778467465,62.4443508090436,26.840375262253048,4.345703101308441,13.270798631980117,8.644826166109608,22.91002012486038,62.4443508090436,-6482.46,-4082.59,186.0
11.63794970291183,2.862606900543685,2.279070524721284,16.98705834108746,2.843310923600267,5.194423603568963,6.9674033327389155,16.98705834108746,-7237.45,-3987.94,113.0
